id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601939.XSHG,2018-01-30 09:30:00,sell,long,9.45,0.00,1
12300001,pendding,601988.XSHG,2018-01-30 09:30:00,sell,long,4.54,0.00,1
12300001,pendding,600036.XSHG,2018-01-30 09:30:00,sell,long,32.77,0.00,1
12300001,pendding,601328.XSHG,2018-01-30 09:30:00,sell,long,6.83,0.00,1
12300001,pendding,600104.XSHG,2018-01-30 09:30:00,buy,long,34.44,0.10,1
12300001,pendding,601668.XSHG,2018-01-30 09:30:00,buy,long,10.33,0.10,1
12300001,pendding,600585.XSHG,2018-01-30 09:30:00,buy,long,34.50,0.10,1
12300001,pendding,601818.XSHG,2018-01-30 09:30:00,sell,long,4.67,0.00,1
12300001,pendding,601800.XSHG,2018-01-30 09:30:00,buy,long,14.42,0.10,1
12300001,pendding,001979.XSHE,2018-01-30 09:30:00,buy,long,25.55,0.10,1
12300001,pendding,600019.XSHG,2018-01-30 09:30:00,buy,long,9.89,0.10,1
