id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601288.XSHG,2016-03-23 09:30:00,sell,long,3.18,0.00,1
12300001,pendding,601328.XSHG,2016-03-23 09:30:00,sell,long,5.60,0.00
