id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2015-09-16 09:30:00,buy,long,4.54,0.10,1
12300001,pendding,601628.XSHG,2015-09-16 09:30:00,buy,long,27.18,0.10
