id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601939.XSHG,2013-07-17 09:30:00,sell,long,4.42,0.00,1
12300001,pendding,601318.XSHG,2013-07-17 09:30:00,sell,long,34.70,0.00,1
12300001,pendding,601857.XSHG,2013-07-17 09:30:00,sell,long,7.96,0.00,1
12300001,pendding,601299.XSHG,2013-07-17 09:30:00,buy,long,4.24,0.10,1
12300001,pendding,601166.XSHG,2013-07-17 09:30:00,buy,long,10.18,0.10,1
12300001,pendding,601601.XSHG,2013-07-17 09:30:00,buy,long,16.66,0.10,1
12300001,pendding,601998.XSHG,2013-07-17 09:30:00,buy,long,3.87,0.10,1
12300001,pendding,600276.XSHG,2013-07-17 09:30:00,buy,long,33.74,0.10,1
12300001,pendding,600016.XSHG,2013-07-17 09:30:00,buy,long,9.11,0.10,1
12300001,pendding,601668.XSHG,2013-07-17 09:30:00,buy,long,3.33,0.10,1
