id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,600028.XSHG,2014-08-11 09:30:00,buy,long,5.27,0.10,1
12300001,pendding,603288.XSHG,2014-08-11 09:30:00,sell,long,34.18,0.00
