id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601299.XSHG,2015-03-11 09:30:00,sell,long,13.78,0.00,1
12300001,pendding,601766.XSHG,2015-03-11 09:30:00,sell,long,13.04,0.00
