id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2017-12-08 09:30:00,sell,long,5.89,0.00,1
12300001,pendding,600887.XSHG,2017-12-08 09:30:00,sell,long,29.16,0.00
