id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601318.XSHG,2013-10-17 09:30:00,sell,long,35.72,0.00,1
12300001,pendding,601628.XSHG,2013-10-17 09:30:00,sell,long,13.72,0.00
12300001,pendding,000858.XSHE,2013-10-17 09:30:00,buy,long,18.18,0.10
12300001,pendding,600900.XSHG,2013-10-17 09:30:00,buy,long,6.68,0.10
12300001,pendding,601088.XSHG,2013-10-17 09:30:00,buy,long,16.60,0.10
12300001,pendding,601299.XSHG,2013-10-17 09:30:00,sell,long,4.46,0.00
12300001,pendding,000333.XSHE,2013-10-17 09:30:00,sell,long,44.64,0.00
12300001,pendding,600104.XSHG,2013-10-17 09:30:00,sell,long,14.10,0.00
12300001,pendding,600585.XSHG,2013-10-17 09:30:00,buy,long,15.98,0.10
12300001,pendding,601800.XSHG,2013-10-17 09:30:00,sell,long,4.14,0.00
12300001,pendding,600019.XSHG,2013-10-17 09:30:00,buy,long,4.21,0.10
