id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601318.XSHG,2014-08-19 09:30:00,buy,long,43.53,0.10,1
12300001,pendding,601857.XSHG,2014-08-19 09:30:00,buy,long,7.98,0.10
