id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2012-03-01 09:30:00,buy,long,4.42,0.10,1
12300001,pendding,601318.XSHG,2012-03-01 09:30:00,sell,long,40.69,0.00
12300001,pendding,601288.XSHG,2012-03-01 09:30:00,buy,long,2.75,0.10
12300001,pendding,000002.XSHE,2012-03-01 09:30:00,sell,long,8.29,0.00
12300001,pendding,601998.XSHG,2012-03-01 09:30:00,buy,long,4.53,0.10
12300001,pendding,600016.XSHG,2012-03-01 09:30:00,buy,long,6.59,0.10
12300001,pendding,601668.XSHG,2012-03-01 09:30:00,sell,long,3.27,0.00
12300001,pendding,000001.XSHE,2012-03-01 09:30:00,buy,long,17.16,0.10
12300001,pendding,601818.XSHG,2012-03-01 09:30:00,buy,long,3.08,0.10
12300001,pendding,600050.XSHG,2012-03-01 09:30:00,sell,long,4.87,0.00
12300001,pendding,600018.XSHG,2012-03-01 09:30:00,buy,long,3.01,0.10
