id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601988.XSHG,2016-03-10 09:30:00,buy,long,3.39,0.10,1
12300001,pendding,600036.XSHG,2016-03-10 09:30:00,buy,long,15.86,0.10
12300001,pendding,601328.XSHG,2016-03-10 09:30:00,buy,long,5.46,0.10
12300001,pendding,000858.XSHE,2016-03-10 09:30:00,buy,long,24.96,0.10
12300001,pendding,601088.XSHG,2016-03-10 09:30:00,sell,long,13.94,0.00
12300001,pendding,601166.XSHG,2016-03-10 09:30:00,buy,long,15.20,0.10
12300001,pendding,000333.XSHE,2016-03-10 09:30:00,buy,long,28.91,0.10
12300001,pendding,601601.XSHG,2016-03-10 09:30:00,buy,long,24.73,0.10
12300001,pendding,600585.XSHG,2016-03-10 09:30:00,sell,long,15.34,0.00
12300001,pendding,601818.XSHG,2016-03-10 09:30:00,buy,long,3.69,0.10
12300001,pendding,002304.XSHE,2016-03-10 09:30:00,buy,long,65.65,0.10
12300001,pendding,601390.XSHG,2016-03-10 09:30:00,buy,long,7.95,0.10
