id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2015-12-22 09:30:00,buy,long,4.68,0.10,1
12300001,pendding,601939.XSHG,2015-12-22 09:30:00,buy,long,5.90,0.10,1
12300001,pendding,601318.XSHG,2015-12-22 09:30:00,buy,long,36.91,0.10,1
12300001,pendding,601857.XSHG,2015-12-22 09:30:00,buy,long,8.52,0.10,1
12300001,pendding,601288.XSHG,2015-12-22 09:30:00,buy,long,3.31,0.10,1
12300001,pendding,600519.XSHG,2015-12-22 09:30:00,buy,long,226.03,0.10,1
12300001,pendding,601988.XSHG,2015-12-22 09:30:00,buy,long,4.11,0.10,1
12300001,pendding,600036.XSHG,2015-12-22 09:30:00,buy,long,18.25,0.10,1
12300001,pendding,601628.XSHG,2015-12-22 09:30:00,buy,long,29.68,0.10,1
12300001,pendding,600028.XSHG,2015-12-22 09:30:00,buy,long,5.05,0.10,1
