id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,600036.XSHG,2011-11-07 09:30:00,buy,long,12.17,0.10,1
12300001,pendding,601998.XSHG,2011-11-07 09:30:00,buy,long,4.53,0.10
