id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,000858.XSHE,2016-05-06 09:30:00,sell,long,29.85,0.00,1
12300001,pendding,000333.XSHE,2016-05-06 09:30:00,sell,long,20.76,0.00,1
12300001,pendding,600000.XSHG,2016-05-06 09:30:00,sell,long,17.89,0.00,1
12300001,pendding,600104.XSHG,2016-05-06 09:30:00,sell,long,19.97,0.00,1
12300001,pendding,600276.XSHG,2016-05-06 09:30:00,buy,long,47.23,0.10,1
12300001,pendding,603288.XSHG,2016-05-06 09:30:00,buy,long,29.99,0.10,1
12300001,pendding,002415.XSHE,2016-05-06 09:30:00,buy,long,31.54,0.10,1
12300001,pendding,000001.XSHE,2016-05-06 09:30:00,buy,long,10.62,0.10,1
12300001,pendding,300498.XSHE,2016-05-06 09:30:00,buy,long,47.75,0.10,1
12300001,pendding,600887.XSHG,2016-05-06 09:30:00,sell,long,14.74,0.00,1
12300001,pendding,002304.XSHE,2016-05-06 09:30:00,sell,long,68.48,0.00,1
12300001,pendding,001979.XSHE,2016-05-06 09:30:00,buy,long,14.40,0.10,1
