id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601088.XSHG,2011-03-10 09:30:00,sell,long,28.02,0.00,1
12300001,pendding,600030.XSHG,2011-03-10 09:30:00,sell,long,14.89,0.00
