id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2011-08-29 09:30:00,buy,long,4.12,0.10,1
12300001,pendding,601939.XSHG,2011-08-29 09:30:00,buy,long,4.53,0.10
12300001,pendding,601318.XSHG,2011-08-29 09:30:00,buy,long,41.54,0.10
12300001,pendding,601857.XSHG,2011-08-29 09:30:00,buy,long,9.99,0.10
12300001,pendding,601288.XSHG,2011-08-29 09:30:00,buy,long,2.61,0.10
12300001,pendding,600519.XSHG,2011-08-29 09:30:00,buy,long,214.07,0.10
12300001,pendding,601988.XSHG,2011-08-29 09:30:00,buy,long,2.99,0.10
12300001,pendding,600036.XSHG,2011-08-29 09:30:00,buy,long,11.95,0.10
12300001,pendding,600028.XSHG,2011-08-29 09:30:00,buy,long,7.37,0.10
12300001,pendding,601328.XSHG,2011-08-29 09:30:00,buy,long,4.79,0.10
12300001,pendding,000858.XSHE,2011-08-29 09:30:00,buy,long,39.64,0.10
12300001,pendding,600900.XSHG,2011-08-29 09:30:00,buy,long,6.38,0.10
