id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601939.XSHG,2010-07-21 09:30:00,buy,long,4.80,0.10,1
12300001,pendding,601857.XSHG,2010-07-21 09:30:00,buy,long,10.44,0.10
12300001,pendding,600519.XSHG,2010-07-21 09:30:00,buy,long,137.19,0.10
12300001,pendding,601988.XSHG,2010-07-21 09:30:00,buy,long,3.52,0.10
12300001,pendding,600036.XSHG,2010-07-21 09:30:00,buy,long,13.98,0.10
12300001,pendding,601628.XSHG,2010-07-21 09:30:00,buy,long,23.13,0.10
12300001,pendding,600028.XSHG,2010-07-21 09:30:00,buy,long,8.40,0.10
12300001,pendding,601328.XSHG,2010-07-21 09:30:00,buy,long,6.30,0.10
12300001,pendding,000858.XSHE,2010-07-21 09:30:00,buy,long,26.80,0.10
12300001,pendding,601088.XSHG,2010-07-21 09:30:00,buy,long,22.81,0.10
12300001,pendding,601299.XSHG,2010-07-21 09:30:00,buy,long,5.37,0.10
