id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,600036.XSHG,2016-03-15 09:30:00,sell,long,15.79,0.00,1
12300001,pendding,002304.XSHE,2016-03-15 09:30:00,sell,long,63.73,0.00
