id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601318.XSHG,2018-01-10 09:30:00,buy,long,71.80,0.10,1
12300001,pendding,601857.XSHG,2018-01-10 09:30:00,buy,long,8.63,0.10,1
12300001,pendding,601288.XSHG,2018-01-10 09:30:00,buy,long,3.87,0.10,1
12300001,pendding,600519.XSHG,2018-01-10 09:30:00,buy,long,784.12,0.10,1
12300001,pendding,601988.XSHG,2018-01-10 09:30:00,buy,long,4.00,0.10,1
12300001,pendding,600036.XSHG,2018-01-10 09:30:00,buy,long,30.15,0.10,1
12300001,pendding,600028.XSHG,2018-01-10 09:30:00,buy,long,7.08,0.10,1
12300001,pendding,601328.XSHG,2018-01-10 09:30:00,buy,long,6.30,0.10,1
12300001,pendding,000858.XSHE,2018-01-10 09:30:00,buy,long,87.50,0.10,1
12300001,pendding,600900.XSHG,2018-01-10 09:30:00,buy,long,16.15,0.10,1
12300001,pendding,601166.XSHG,2018-01-10 09:30:00,buy,long,17.68,0.10,1
12300001,pendding,601998.XSHG,2018-01-10 09:30:00,buy,long,6.54,0.10,1
