id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601318.XSHG,2018-01-25 09:30:00,sell,long,75.87,0.00,1
12300001,pendding,000858.XSHE,2018-01-25 09:30:00,sell,long,86.67,0.00
