id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601939.XSHG,2017-06-15 09:30:00,buy,long,6.21,0.10,1
12300001,pendding,601318.XSHG,2017-06-15 09:30:00,sell,long,46.70,0.00
12300001,pendding,601628.XSHG,2017-06-15 09:30:00,sell,long,27.31,0.00
12300001,pendding,000858.XSHE,2017-06-15 09:30:00,sell,long,52.95,0.00
12300001,pendding,000333.XSHE,2017-06-15 09:30:00,sell,long,39.40,0.00
12300001,pendding,000651.XSHE,2017-06-15 09:30:00,sell,long,36.48,0.00
12300001,pendding,600104.XSHG,2017-06-15 09:30:00,buy,long,31.93,0.10
12300001,pendding,601998.XSHG,2017-06-15 09:30:00,buy,long,6.11,0.10
12300001,pendding,600276.XSHG,2017-06-15 09:30:00,buy,long,50.67,0.10
12300001,pendding,600016.XSHG,2017-06-15 09:30:00,buy,long,8.04,0.10
12300001,pendding,603288.XSHG,2017-06-15 09:30:00,sell,long,41.30,0.00
12300001,pendding,601668.XSHG,2017-06-15 09:30:00,sell,long,9.53,0.00
12300001,pendding,300498.XSHE,2017-06-15 09:30:00,buy,long,23.66,0.10
