id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601299.XSHG,2011-03-28 09:30:00,sell,long,7.88,0.00,1
12300001,pendding,601766.XSHG,2011-03-28 09:30:00,sell,long,7.65,0.00
