id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601628.XSHG,2016-12-02 09:30:00,sell,long,25.30,0.00,1
12300001,pendding,601766.XSHG,2016-12-02 09:30:00,sell,long,11.46,0.00
