id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2015-03-30 09:30:00,buy,long,4.81,0.10,1
12300001,pendding,601939.XSHG,2015-03-30 09:30:00,buy,long,6.09,0.10
