id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,600519.XSHG,2014-07-30 09:30:00,sell,long,159.78,0.00,1
12300001,pendding,600104.XSHG,2014-07-30 09:30:00,sell,long,16.29,0.00
