id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2014-02-17 09:30:00,buy,long,3.44,0.10,1
12300001,pendding,601939.XSHG,2014-02-17 09:30:00,buy,long,4.00,0.10
12300001,pendding,601318.XSHG,2014-02-17 09:30:00,buy,long,39.28,0.10
12300001,pendding,601288.XSHG,2014-02-17 09:30:00,buy,long,2.41,0.10
12300001,pendding,600519.XSHG,2014-02-17 09:30:00,buy,long,146.44,0.10
12300001,pendding,601988.XSHG,2014-02-17 09:30:00,buy,long,2.54,0.10
12300001,pendding,600036.XSHG,2014-02-17 09:30:00,buy,long,10.52,0.10
12300001,pendding,601628.XSHG,2014-02-17 09:30:00,buy,long,14.27,0.10
12300001,pendding,600028.XSHG,2014-02-17 09:30:00,buy,long,4.55,0.10
12300001,pendding,601328.XSHG,2014-02-17 09:30:00,buy,long,3.90,0.10
12300001,pendding,000858.XSHE,2014-02-17 09:30:00,buy,long,15.85,0.10
