id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601857.XSHG,2010-08-19 09:30:00,buy,long,10.48,0.10,1
12300001,pendding,601390.XSHG,2010-08-19 09:30:00,buy,long,4.48,0.10
