id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601857.XSHG,2013-09-16 09:30:00,buy,long,8.07,0.10,1
12300001,pendding,601288.XSHG,2013-09-16 09:30:00,sell,long,2.63,0.00
12300001,pendding,601988.XSHG,2013-09-16 09:30:00,buy,long,2.83,0.10
12300001,pendding,601088.XSHG,2013-09-16 09:30:00,sell,long,17.31,0.00
12300001,pendding,601299.XSHG,2013-09-16 09:30:00,buy,long,4.46,0.10
12300001,pendding,600000.XSHG,2013-09-16 09:30:00,sell,long,11.70,0.00
12300001,pendding,000651.XSHE,2013-09-16 09:30:00,buy,long,26.55,0.10
12300001,pendding,600104.XSHG,2013-09-16 09:30:00,buy,long,13.98,0.10
12300001,pendding,601998.XSHG,2013-09-16 09:30:00,buy,long,4.07,0.10
12300001,pendding,600030.XSHG,2013-09-16 09:30:00,sell,long,13.04,0.00
12300001,pendding,601668.XSHG,2013-09-16 09:30:00,buy,long,3.37,0.10
12300001,pendding,601800.XSHG,2013-09-16 09:30:00,sell,long,4.36,0.00
12300001,pendding,002304.XSHE,2013-09-16 09:30:00,buy,long,49.10,0.10
12300001,pendding,601336.XSHG,2013-09-16 09:30:00,buy,long,25.14,0.10
12300001,pendding,601390.XSHG,2013-09-16 09:30:00,buy,long,2.87,0.10
