id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601088.XSHG,2016-09-19 09:30:00,sell,long,14.93,0.00,1
12300001,pendding,002415.XSHE,2016-09-19 09:30:00,buy,long,24.77,0.10
