id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601888.XSHG,2015-07-23 09:30:00,buy,long,71.25,0.10,1
12300001,pendding,601390.XSHG,2015-07-23 09:30:00,buy,long,15.41,0.10
