id,status,symbol,time,type,trend,price,balance_rate,try_count
12300001,pendding,601398.XSHG,2011-03-11 09:30:00,sell,long,4.32,0.00,1
12300001,pendding,601318.XSHG,2011-03-11 09:30:00,sell,long,51.25,0.00,1
12300001,pendding,600519.XSHG,2011-03-11 09:30:00,buy,long,181.02,0.10,1
12300001,pendding,601988.XSHG,2011-03-11 09:30:00,buy,long,3.33,0.10,1
12300001,pendding,600036.XSHG,2011-03-11 09:30:00,sell,long,13.82,0.00,1
12300001,pendding,000858.XSHE,2011-03-11 09:30:00,buy,long,32.87,0.10,1
12300001,pendding,601299.XSHG,2011-03-11 09:30:00,buy,long,8.03,0.10,1
12300001,pendding,000651.XSHE,2011-03-11 09:30:00,sell,long,22.11,0.00,1
12300001,pendding,000002.XSHE,2011-03-11 09:30:00,buy,long,8.41,0.10,1
12300001,pendding,601998.XSHG,2011-03-11 09:30:00,sell,long,5.48,0.00,1
12300001,pendding,002415.XSHE,2011-03-11 09:30:00,buy,long,86.51,0.10,1
12300001,pendding,601668.XSHG,2011-03-11 09:30:00,buy,long,3.63,0.10,1
12300001,pendding,000001.XSHE,2011-03-11 09:30:00,sell,long,16.15,0.00,1
12300001,pendding,600585.XSHG,2011-03-11 09:30:00,sell,long,36.19,0.00,1
12300001,pendding,002304.XSHE,2011-03-11 09:30:00,buy,long,228.48,0.10,1
