id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,000333.XSHE,2017-03-02 09:30:00,buy,long,29.64,0.10,1
123653,done,000333.XSHE,2017-03-02 09:30:00,buy,long,29.64,0.10,1
