id,status,symbol,time,type,trend,price,balance_rate,try_count,order_id,strategy_id
123653,done,600519.XSHG,2006-06-30 09:59:00,buy,long,29.67,0.10,1,191E82CC-525A-4F38-BF07-E1F37F2F3E27,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-06-30 10:59:00,sell,long,29.35,0.00,1,8FC1D27F-29B2-408C-A6DD-65E16D6154A2,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-06-30 10:59:00,sell,long,29.35,0.00,1,6FBE8F35-CA9B-4D25-B62A-1F6689979E4B,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-06-30 11:29:00,sell,long,29.09,0.00,1,27000AF3-D796-42B6-B898-0A0322FDB888,BFE3F9EB-F76E-4977-A481-A8B45705136F
123653,done,600519.XSHG,2006-06-30 13:29:00,sell,long,28.86,0.00,1,85A9C2D6-1A4A-4DC5-947C-1E14DD532D85,3EDCE9C4-517A-4CAF-A953-4E74581A99BF
123653,done,600519.XSHG,2006-07-03 10:29:00,sell,long,28.73,0.00,1,B68CCC7D-2703-4ADD-A4AC-6D5EEEE4DA29,288316CB-3A74-4629-9C45-A07ACA8419AD
123653,done,600519.XSHG,2006-07-03 10:29:00,sell,long,28.73,0.00,1,191E82CC-525A-4F38-BF07-E1F37F2F3E27,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-07-04 09:59:00,sell,long,28.33,0.00,1,FE195AE5-B118-4A4D-9EA7-B704F213EB1F,3FBFC873-C769-4183-AB6D-BF5A7074B724
123653,done,600519.XSHG,2006-07-04 14:29:00,buy,long,28.73,0.10,1,5B5C67BD-6F42-481B-976F-385332AB0EDB,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-07-04 14:29:00,buy,long,28.73,0.10,1,9620E5CE-36F5-4AB2-A163-D29C9D093A36,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-07-04 14:29:00,buy,long,28.73,0.10,1,FC96AE22-CC8A-4F4E-835E-DE4513425234,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-07-04 14:29:00,buy,long,28.73,0.10,1,42D462FF-83CB-454E-9E8D-A70E8B4A1E93,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-07-05 09:59:00,sell,long,28.60,0.00,1,9620E5CE-36F5-4AB2-A163-D29C9D093A36,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-07-05 09:59:00,sell,long,28.60,0.00,1,42D462FF-83CB-454E-9E8D-A70E8B4A1E93,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-07-05 10:29:00,buy,long,28.54,0.10,1,661BAD32-38E1-40EB-A3F7-92DE81498B55,7C4A195E-20DE-4E8C-B493-47D700437A46
123653,done,600519.XSHG,2006-07-05 13:59:00,buy,long,28.78,0.10,1,30CBB500-D466-43F6-94D4-CC1919A8216A,555E038F-B5E5-4B99-AA10-DB157AD4B7BB
123653,done,600519.XSHG,2006-07-05 14:59:00,sell,long,28.58,0.00,1,FC96AE22-CC8A-4F4E-835E-DE4513425234,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-07-06 09:59:00,buy,long,28.59,0.10,1,87BFE778-DEBA-41DE-A821-ADDA00A8B960,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-07-06 09:59:00,buy,long,28.59,0.10,1,702B9086-3507-4DCE-8A11-2168B292E936,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-07-06 09:59:00,sell,long,28.59,0.00,1,5B5C67BD-6F42-481B-976F-385332AB0EDB,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-07-06 09:59:00,sell,long,28.59,0.00,1,30CBB500-D466-43F6-94D4-CC1919A8216A,555E038F-B5E5-4B99-AA10-DB157AD4B7BB
123653,done,600519.XSHG,2006-07-06 10:59:00,buy,long,28.65,0.10,1,999FF7DA-33F3-4696-B84B-F17973A13449,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-07-07 09:59:00,sell,long,28.48,0.00,1,87BFE778-DEBA-41DE-A821-ADDA00A8B960,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-07-07 09:59:00,buy,long,28.48,0.10,1,87E7A550-59BD-43EF-ACB9-CB3240EEB355,555E038F-B5E5-4B99-AA10-DB157AD4B7BB
123653,done,600519.XSHG,2006-07-07 09:59:00,sell,long,28.48,0.00,1,702B9086-3507-4DCE-8A11-2168B292E936,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-07-07 09:59:00,buy,long,28.48,0.10,1,B64CC1CF-1C0F-4458-8D19-91F87D861810,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-07-07 10:29:00,sell,long,28.57,0.00,1,661BAD32-38E1-40EB-A3F7-92DE81498B55,7C4A195E-20DE-4E8C-B493-47D700437A46
123653,done,600519.XSHG,2006-07-07 10:59:00,sell,long,28.44,0.00,1,999FF7DA-33F3-4696-B84B-F17973A13449,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-07-10 09:59:00,sell,long,27.84,0.00,1,87E7A550-59BD-43EF-ACB9-CB3240EEB355,555E038F-B5E5-4B99-AA10-DB157AD4B7BB
123653,done,600519.XSHG,2006-07-10 09:59:00,sell,long,27.84,0.00,1,B64CC1CF-1C0F-4458-8D19-91F87D861810,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-07-11 13:29:00,buy,long,27.62,0.10,1,F073AFD3-7D0F-4C67-B953-BD409C85310B,29C008B9-BDF3-4C72-BCD4-64AF1231D3D4
123653,done,600519.XSHG,2006-07-12 10:29:00,sell,long,26.82,0.00,1,6F26CFCF-DC16-4C16-9D64-E51250942FEF,7F2A2204-8739-4918-A473-3AEEFEDDD2B9
123653,done,600519.XSHG,2006-07-12 10:29:00,sell,long,26.82,0.00,1,DEAA6DDD-5D02-402B-9BFD-D6829F538BE5,97FE3147-ADA7-4A37-B3E2-86D67C5A8B18
123653,done,600519.XSHG,2006-07-12 13:59:00,buy,long,27.28,0.10,1,F1970B35-C5B5-4F71-9554-22660C0FBB89,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-07-12 13:59:00,buy,long,27.28,0.10,1,8B4D3996-E57C-4D5D-B0DF-853D32119DF8,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-07-13 09:59:00,buy,long,27.65,0.10,1,CB693A6C-CE62-499E-931D-C945B22AB49B,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-07-13 09:59:00,sell,long,27.65,0.00,1,F0E48B8A-6459-4B94-8318-BAEF9C192ACB,342CFE71-E8A8-41AF-B497-505A7A597997
123653,done,600519.XSHG,2006-07-13 09:59:00,buy,long,27.65,0.10,1,EA62EAC0-9C06-4C06-B321-F2CF32F09520,555E038F-B5E5-4B99-AA10-DB157AD4B7BB
123653,done,600519.XSHG,2006-07-13 09:59:00,buy,long,27.65,0.10,1,22D49D26-DFCF-4E50-A4C2-1F6342D470FD,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-07-13 09:59:00,buy,long,27.65,0.10,1,91938CA0-74B0-49AC-B1FB-3A76BF67D5DA,7C4A195E-20DE-4E8C-B493-47D700437A46
123653,done,600519.XSHG,2006-07-13 10:59:00,sell,long,27.44,0.00,1,8B4D3996-E57C-4D5D-B0DF-853D32119DF8,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-07-13 10:59:00,sell,long,27.44,0.00,1,F1970B35-C5B5-4F71-9554-22660C0FBB89,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-07-13 13:29:00,sell,long,26.84,0.00,1,E3F58CAB-9422-4128-8532-1F00F9AB7DAB,86064092-1777-4544-A660-D81F3C44F3F4
123653,done,600519.XSHG,2006-07-13 13:59:00,buy,long,27.64,0.10,1,EBC90A35-BC7B-47EB-93A4-A397A8C40AE9,BFE3F9EB-F76E-4977-A481-A8B45705136F
123653,done,600519.XSHG,2006-07-13 13:59:00,buy,long,27.64,0.10,1,83A3B8BD-FF28-4E0C-ABC6-410E9D206631,288316CB-3A74-4629-9C45-A07ACA8419AD
123653,done,600519.XSHG,2006-07-14 09:59:00,sell,long,26.97,0.00,1,22D49D26-DFCF-4E50-A4C2-1F6342D470FD,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-07-14 09:59:00,sell,long,26.97,0.00,1,EA62EAC0-9C06-4C06-B321-F2CF32F09520,555E038F-B5E5-4B99-AA10-DB157AD4B7BB
123653,done,600519.XSHG,2006-07-14 09:59:00,sell,long,26.97,0.00,1,CB693A6C-CE62-499E-931D-C945B22AB49B,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-07-14 09:59:00,sell,long,26.97,0.00,1,EBC90A35-BC7B-47EB-93A4-A397A8C40AE9,BFE3F9EB-F76E-4977-A481-A8B45705136F
123653,done,600519.XSHG,2006-07-14 09:59:00,sell,long,26.97,0.00,1,91938CA0-74B0-49AC-B1FB-3A76BF67D5DA,7C4A195E-20DE-4E8C-B493-47D700437A46
123653,done,600519.XSHG,2006-07-14 11:29:00,sell,long,27.17,0.00,1,83A3B8BD-FF28-4E0C-ABC6-410E9D206631,288316CB-3A74-4629-9C45-A07ACA8419AD
123653,done,600519.XSHG,2006-07-14 13:29:00,buy,long,27.11,0.10,1,827A4950-82B1-4BCF-B613-B00FE9BE1089,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-07-14 13:59:00,buy,long,27.26,0.10,1,E275205A-8390-44C6-95BA-92DE0A0946E4,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-07-17 10:29:00,sell,long,27.17,0.00,1,827A4950-82B1-4BCF-B613-B00FE9BE1089,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-07-17 10:29:00,sell,long,27.17,0.00,1,E275205A-8390-44C6-95BA-92DE0A0946E4,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-07-17 10:29:00,buy,long,27.17,0.10,1,5D4CB903-F353-4DBC-B69F-3AE3EA15E02A,288316CB-3A74-4629-9C45-A07ACA8419AD
123653,done,600519.XSHG,2006-07-17 10:59:00,buy,long,27.58,0.10,1,A5041426-91E0-42D8-AC9A-0C0D2A9A2219,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-07-17 10:59:00,buy,long,27.58,0.10,1,80F5D47C-A443-434C-90D3-2B81DA49203E,555E038F-B5E5-4B99-AA10-DB157AD4B7BB
123653,done,600519.XSHG,2006-07-17 10:59:00,buy,long,27.58,0.10,1,2C812C0F-222A-450C-9C55-B113E73705EE,7C4A195E-20DE-4E8C-B493-47D700437A46
123653,done,600519.XSHG,2006-07-17 10:59:00,buy,long,27.58,0.10,1,418F83B2-5B9F-42B2-8D38-10930A813163,BFE3F9EB-F76E-4977-A481-A8B45705136F
123653,done,600519.XSHG,2006-07-17 10:59:00,buy,long,27.58,0.10,1,5120D8F6-E2CE-4CFC-9B73-7DA666CB0637,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-07-18 10:29:00,sell,long,27.22,0.00,1,A5041426-91E0-42D8-AC9A-0C0D2A9A2219,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-07-18 10:29:00,sell,long,27.22,0.00,1,2C812C0F-222A-450C-9C55-B113E73705EE,7C4A195E-20DE-4E8C-B493-47D700437A46
123653,done,600519.XSHG,2006-07-18 10:29:00,sell,long,27.22,0.00,1,5120D8F6-E2CE-4CFC-9B73-7DA666CB0637,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-07-19 09:59:00,sell,long,27.03,0.00,1,80F5D47C-A443-434C-90D3-2B81DA49203E,555E038F-B5E5-4B99-AA10-DB157AD4B7BB
123653,done,600519.XSHG,2006-07-19 09:59:00,sell,long,27.03,0.00,1,418F83B2-5B9F-42B2-8D38-10930A813163,BFE3F9EB-F76E-4977-A481-A8B45705136F
123653,done,600519.XSHG,2006-07-19 09:59:00,sell,long,27.03,0.00,1,5D4CB903-F353-4DBC-B69F-3AE3EA15E02A,288316CB-3A74-4629-9C45-A07ACA8419AD
123653,done,600519.XSHG,2006-07-20 09:59:00,buy,long,26.85,0.10,1,53A54544-15E2-44C8-9DD4-E2E7F26D730B,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-07-20 09:59:00,buy,long,26.85,0.10,1,E43FCA49-BD90-48A5-B563-10654C9210C5,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-07-20 10:29:00,buy,long,26.68,0.10,1,6FB4E0B7-5FB2-4536-97B5-E4AF26272AB9,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-07-20 10:29:00,buy,long,26.68,0.10,1,3A7D74DF-6A7B-4EEC-AC70-6A900846FCAC,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-07-20 10:59:00,buy,long,26.92,0.10,1,E49CA00A-F99A-40EC-8C62-7A7E21B7ECBC,7C4A195E-20DE-4E8C-B493-47D700437A46
123653,done,600519.XSHG,2006-07-20 14:29:00,buy,long,27.14,0.10,1,C96B19FA-A3FD-414E-B794-78D7BC3B607F,555E038F-B5E5-4B99-AA10-DB157AD4B7BB
123653,done,600519.XSHG,2006-07-24 09:59:00,buy,long,27.49,0.10,1,6957FD10-3C0A-4832-BDB5-D156CBC4D8CC,288316CB-3A74-4629-9C45-A07ACA8419AD
123653,done,600519.XSHG,2006-07-24 10:29:00,buy,long,27.66,0.10,1,838C6EAF-763C-4FDA-887B-94FFB961FD13,BFE3F9EB-F76E-4977-A481-A8B45705136F
123653,done,600519.XSHG,2006-07-24 13:29:00,buy,long,28.15,0.10,1,8BFCA7AB-5F9F-404B-82F7-CCC8805AF667,3EDCE9C4-517A-4CAF-A953-4E74581A99BF
123653,done,600519.XSHG,2006-07-25 10:29:00,sell,long,28.41,0.00,1,6FB4E0B7-5FB2-4536-97B5-E4AF26272AB9,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-07-25 10:29:00,sell,long,28.41,0.00,1,E43FCA49-BD90-48A5-B563-10654C9210C5,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-07-25 10:29:00,sell,long,28.41,0.00,1,53A54544-15E2-44C8-9DD4-E2E7F26D730B,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-07-26 09:59:00,buy,long,28.54,0.10,1,8EF8B272-1806-4AF0-9E50-A058C6D2C145,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-07-26 09:59:00,buy,long,28.54,0.10,1,8F6E9B73-4806-4291-A148-A08CC3B6E6C5,3FBFC873-C769-4183-AB6D-BF5A7074B724
123653,done,600519.XSHG,2006-07-26 09:59:00,buy,long,28.54,0.10,1,5A990703-D534-44AB-A364-57BD77A2DAB2,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-07-26 09:59:00,buy,long,28.54,0.10,1,FFA55338-4A4F-4DDC-9116-76319BA37247,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-07-27 09:59:00,sell,long,28.72,0.00,1,EE7C4874-3160-43BF-B72E-E26D59D45FD1,536AF3AF-2A53-4756-8AFE-30FB989E7A18
123653,done,600519.XSHG,2006-07-27 09:59:00,sell,long,28.72,0.00,1,5A990703-D534-44AB-A364-57BD77A2DAB2,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-07-27 09:59:00,sell,long,28.72,0.00,1,8EF8B272-1806-4AF0-9E50-A058C6D2C145,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-07-27 10:59:00,sell,long,28.57,0.00,1,FFA55338-4A4F-4DDC-9116-76319BA37247,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-07-27 13:59:00,sell,long,28.35,0.00,1,E49CA00A-F99A-40EC-8C62-7A7E21B7ECBC,7C4A195E-20DE-4E8C-B493-47D700437A46
123653,done,600519.XSHG,2006-07-27 13:59:00,sell,long,28.35,0.00,1,3A7D74DF-6A7B-4EEC-AC70-6A900846FCAC,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-07-27 14:59:00,sell,long,28.26,0.00,1,6957FD10-3C0A-4832-BDB5-D156CBC4D8CC,288316CB-3A74-4629-9C45-A07ACA8419AD
123653,done,600519.XSHG,2006-07-28 09:59:00,sell,long,27.96,0.00,1,C96B19FA-A3FD-414E-B794-78D7BC3B607F,555E038F-B5E5-4B99-AA10-DB157AD4B7BB
123653,done,600519.XSHG,2006-07-31 09:59:00,buy,long,27.47,0.10,1,CE7A277B-A391-4B70-9D5E-82D38D793B9B,536AF3AF-2A53-4756-8AFE-30FB989E7A18
123653,done,600519.XSHG,2006-07-31 09:59:00,sell,long,27.47,0.00,1,838C6EAF-763C-4FDA-887B-94FFB961FD13,BFE3F9EB-F76E-4977-A481-A8B45705136F
123653,done,600519.XSHG,2006-07-31 11:29:00,sell,long,27.15,0.00,1,8F6E9B73-4806-4291-A148-A08CC3B6E6C5,3FBFC873-C769-4183-AB6D-BF5A7074B724
123653,done,600519.XSHG,2006-08-01 11:29:00,buy,long,27.34,0.10,1,EC741C98-8328-4700-ACFA-FD0331D769C9,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-08-01 13:29:00,buy,long,27.29,0.10,1,DE2E1471-04FF-4117-9B1C-1CC951E88948,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-08-01 13:59:00,buy,long,27.65,0.10,1,40976D38-A392-4134-96AE-8530EE1D7811,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-08-01 13:59:00,buy,long,27.65,0.10,1,44225259-ED17-4DC2-8CB1-C5F8EF30AEF7,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-08-01 14:59:00,buy,long,27.47,0.10,1,74D0EB96-354E-4153-A34F-14380D3C6976,7C4A195E-20DE-4E8C-B493-47D700437A46
123653,done,600519.XSHG,2006-08-02 09:59:00,sell,long,27.35,0.00,1,74D0EB96-354E-4153-A34F-14380D3C6976,7C4A195E-20DE-4E8C-B493-47D700437A46
123653,done,600519.XSHG,2006-08-02 10:59:00,sell,long,27.40,0.00,1,EC741C98-8328-4700-ACFA-FD0331D769C9,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-08-02 11:29:00,sell,long,27.09,0.00,1,DE2E1471-04FF-4117-9B1C-1CC951E88948,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-08-02 11:29:00,sell,long,27.09,0.00,1,8BFCA7AB-5F9F-404B-82F7-CCC8805AF667,3EDCE9C4-517A-4CAF-A953-4E74581A99BF
123653,done,600519.XSHG,2006-08-02 11:29:00,sell,long,27.09,0.00,1,44225259-ED17-4DC2-8CB1-C5F8EF30AEF7,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-08-02 11:29:00,sell,long,27.09,0.00,1,40976D38-A392-4134-96AE-8530EE1D7811,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-08-03 09:59:00,buy,long,27.11,0.10,1,F1427291-2E1F-4603-8F7B-8E6357F15DB2,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-08-03 13:59:00,sell,long,26.34,0.00,1,CE7A277B-A391-4B70-9D5E-82D38D793B9B,536AF3AF-2A53-4756-8AFE-30FB989E7A18
123653,done,600519.XSHG,2006-08-04 09:59:00,sell,long,26.41,0.00,1,F1427291-2E1F-4603-8F7B-8E6357F15DB2,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-08-04 10:29:00,buy,long,26.55,0.10,1,B144A3FC-46A1-4CFB-A249-729153F9BCA1,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-08-04 10:29:00,buy,long,26.55,0.10,1,3300B2A5-E42F-4CFE-A8BC-0608552C928B,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-08-07 09:59:00,sell,long,25.77,0.00,1,3300B2A5-E42F-4CFE-A8BC-0608552C928B,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-08-07 09:59:00,sell,long,25.77,0.00,1,B144A3FC-46A1-4CFB-A249-729153F9BCA1,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-08-07 13:29:00,buy,long,26.17,0.10,1,916FFC6B-0852-4FD3-95AD-C2668FFE5029,7C4A195E-20DE-4E8C-B493-47D700437A46
123653,done,600519.XSHG,2006-08-07 13:29:00,buy,long,26.17,0.10,1,79954C53-1E16-4C84-93E9-CA16F3D11D36,288316CB-3A74-4629-9C45-A07ACA8419AD
123653,done,600519.XSHG,2006-08-07 13:29:00,buy,long,26.17,0.10,1,38E7C484-A515-47F7-9977-127845B4B274,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-08-07 13:29:00,buy,long,26.17,0.10,1,185F8DEE-63BF-4052-BE2C-53F900C271D5,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-08-07 13:29:00,buy,long,26.17,0.10,1,1F956465-DADD-4A25-A10A-B1B04FC46E05,555E038F-B5E5-4B99-AA10-DB157AD4B7BB
123653,done,600519.XSHG,2006-08-08 09:59:00,buy,long,26.11,0.10,1,4356E097-534B-4436-9FE2-D0975B069DAC,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-08-08 09:59:00,buy,long,26.11,0.10,1,04430B94-65FB-41F6-8E45-C142DA918A07,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-08-08 10:59:00,sell,long,26.38,0.00,1,185F8DEE-63BF-4052-BE2C-53F900C271D5,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-08-08 14:59:00,buy,long,26.51,0.10,1,DCFBB08F-9D65-4D0D-A763-159F0DC8C492,BFE3F9EB-F76E-4977-A481-A8B45705136F
123653,done,600519.XSHG,2006-08-09 09:59:00,buy,long,26.50,0.10,1,F9616B24-6731-4874-B63C-C5816B61CDD9,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-08-10 10:29:00,sell,long,27.13,0.00,1,F073AFD3-7D0F-4C67-B953-BD409C85310B,29C008B9-BDF3-4C72-BCD4-64AF1231D3D4
123653,done,600519.XSHG,2006-08-14 10:59:00,sell,long,27.07,0.00,1,04430B94-65FB-41F6-8E45-C142DA918A07,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-08-14 10:59:00,sell,long,27.07,0.00,1,F9616B24-6731-4874-B63C-C5816B61CDD9,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-08-14 13:29:00,sell,long,26.58,0.00,1,916FFC6B-0852-4FD3-95AD-C2668FFE5029,7C4A195E-20DE-4E8C-B493-47D700437A46
123653,done,600519.XSHG,2006-08-14 13:29:00,sell,long,26.58,0.00,1,4356E097-534B-4436-9FE2-D0975B069DAC,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-08-14 13:29:00,sell,long,26.58,0.00,1,38E7C484-A515-47F7-9977-127845B4B274,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-08-15 10:29:00,buy,long,26.90,0.10,1,3AB11549-9410-4C1E-8A57-35A2A80D1F97,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-08-15 13:59:00,buy,long,26.92,0.10,1,609F958E-AA7A-4A1E-8989-F6FE6EBBD42B,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-08-15 13:59:00,buy,long,26.92,0.10,1,2A295564-ADB4-41E2-AD9C-68F48266E3AF,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-08-16 09:59:00,buy,long,27.22,0.10,1,0BC115E6-557D-42D6-A201-E268C0F3367E,7C4A195E-20DE-4E8C-B493-47D700437A46
123653,done,600519.XSHG,2006-08-16 09:59:00,buy,long,27.22,0.10,1,5DBBFBFD-279F-4C52-8395-D35184EED17A,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-08-16 11:29:00,buy,long,27.52,0.10,1,CBEC73D9-877F-426C-BE23-3F2CBA4DB60D,29C008B9-BDF3-4C72-BCD4-64AF1231D3D4
123653,done,600519.XSHG,2006-08-16 11:29:00,buy,long,27.52,0.10,1,050E01AD-BC99-41F2-B3DE-2CD2BC5321BF,3EDCE9C4-517A-4CAF-A953-4E74581A99BF
123653,done,600519.XSHG,2006-08-17 09:59:00,sell,long,27.35,0.00,1,3AB11549-9410-4C1E-8A57-35A2A80D1F97,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-08-17 13:29:00,sell,long,26.76,0.00,1,1F956465-DADD-4A25-A10A-B1B04FC46E05,555E038F-B5E5-4B99-AA10-DB157AD4B7BB
123653,done,600519.XSHG,2006-08-17 13:29:00,sell,long,26.76,0.00,1,79954C53-1E16-4C84-93E9-CA16F3D11D36,288316CB-3A74-4629-9C45-A07ACA8419AD
123653,done,600519.XSHG,2006-08-17 13:29:00,sell,long,26.76,0.00,1,609F958E-AA7A-4A1E-8989-F6FE6EBBD42B,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-08-17 13:29:00,sell,long,26.76,0.00,1,0BC115E6-557D-42D6-A201-E268C0F3367E,7C4A195E-20DE-4E8C-B493-47D700437A46
123653,done,600519.XSHG,2006-08-17 13:29:00,sell,long,26.76,0.00,1,5DBBFBFD-279F-4C52-8395-D35184EED17A,38DF7992-2198-40DF-A019-D5E05ACC1482
123653,done,600519.XSHG,2006-08-17 13:29:00,sell,long,26.76,0.00,1,2A295564-ADB4-41E2-AD9C-68F48266E3AF,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
123653,done,600519.XSHG,2006-08-18 10:29:00,buy,long,27.21,0.10,1,C58489B5-6E88-4EDE-A352-4529186E64D2,888E9951-3738-4CBF-8C12-9866EC1D787C
123653,done,600519.XSHG,2006-08-18 10:29:00,buy,long,27.21,0.10,1,EFA7B29A-4A3B-43B2-A737-7174A727C5AD,764B82E0-92D1-4E1C-A661-E34E348123C5
123653,done,600519.XSHG,2006-08-18 10:29:00,buy,long,27.21,0.10,1,C50D2292-AB44-4E28-879D-AC2E6D02A3E1,0C5A98DB-D05D-4804-A04B-C419BEE6DD83
