id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,601857.XSHG,2010-10-28 09:30:00,sell,long,9.16,0.00,1
123653,done,601318.XSHG,2010-10-28 09:30:00,sell,long,26.21,0.00,1
