id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600104.XSHG,2007-07-23 09:57:00,sell,long,21.98,0.00,1
123653,done,600000.XSHG,2007-07-23 09:57:00,sell,long,42.65,0.00,1
123653,done,601318.XSHG,2007-07-23 09:57:00,buy,long,83.50,0.10,1
123653,done,600585.XSHG,2007-07-23 09:57:00,sell,long,49.45,0.00,1
123653,done,600016.XSHG,2007-07-23 09:57:00,sell,long,13.98,0.00,1
123653,done,601628.XSHG,2007-07-23 09:57:00,buy,long,48.40,0.10,1
123653,done,600030.XSHG,2007-07-23 09:57:00,buy,long,60.01,0.10,1
123653,done,600887.XSHG,2007-07-23 09:58:00,sell,long,29.90,0.00,1
123653,done,600000.XSHG,2007-07-23 09:58:00,buy,long,42.63,0.10,1
123653,done,601398.XSHG,2007-07-23 09:59:00,sell,long,5.86,0.00,1
123653,done,600585.XSHG,2007-07-23 09:59:00,buy,long,49.56,0.10,1
123653,done,601318.XSHG,2007-07-23 10:57:00,sell,long,82.14,0.00,1
123653,done,600887.XSHG,2007-07-23 10:57:00,buy,long,30.26,0.10,1
123653,done,600585.XSHG,2007-07-23 10:57:00,sell,long,51.13,0.00,1
123653,done,600000.XSHG,2007-07-23 10:57:00,sell,long,41.50,0.00,1
123653,done,601398.XSHG,2007-07-23 10:58:00,buy,long,5.76,0.10,1
123653,done,600585.XSHG,2007-07-23 10:58:00,buy,long,51.15,0.10,1
123653,done,600276.XSHG,2007-07-23 13:27:00,buy,long,42.40,0.10,1
123653,done,600050.XSHG,2007-07-23 13:27:00,sell,long,6.33,0.00,1
123653,done,600104.XSHG,2007-07-23 13:27:00,buy,long,22.15,0.10,1
123653,done,600030.XSHG,2007-07-23 13:27:00,sell,long,61.28,0.00,1
123653,done,601318.XSHG,2007-07-23 13:27:00,buy,long,83.48,0.10,1
123653,done,600016.XSHG,2007-07-23 13:27:00,buy,long,13.68,0.10,1
123653,done,600104.XSHG,2007-07-23 14:27:00,sell,long,21.98,0.00,1
