id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,601328.XSHG,2007-10-24 09:57:00,sell,long,16.30,0.00,1
123653,done,601398.XSHG,2007-10-24 09:57:00,buy,long,8.13,0.10,1
123653,done,600036.XSHG,2007-10-24 09:57:00,buy,long,42.63,0.10,1
123653,done,600276.XSHG,2007-10-24 09:57:00,buy,long,43.20,0.10,1
123653,done,600887.XSHG,2007-10-24 09:57:00,buy,long,33.10,0.10,1
123653,done,600050.XSHG,2007-10-24 09:57:00,buy,long,10.18,0.10,1
123653,done,601628.XSHG,2007-10-24 09:57:00,buy,long,70.08,0.10,1
123653,done,600104.XSHG,2007-10-24 09:58:00,sell,long,27.29,0.00,1
123653,done,601988.XSHG,2007-10-24 09:58:00,sell,long,6.93,0.00,1
123653,done,600000.XSHG,2007-10-24 09:59:00,sell,long,53.55,0.00,1
123653,done,600028.XSHG,2007-10-24 10:57:00,sell,long,24.75,0.00,1
123653,done,601988.XSHG,2007-10-24 10:57:00,buy,long,6.85,0.10,1
123653,done,601318.XSHG,2007-10-24 10:57:00,sell,long,147.61,0.00,1
123653,done,601628.XSHG,2007-10-24 10:57:00,sell,long,72.00,0.00,1
123653,done,600000.XSHG,2007-10-24 10:57:00,buy,long,54.90,0.10,1
123653,done,601166.XSHG,2007-10-24 10:57:00,sell,long,67.41,0.00,1
123653,done,601318.XSHG,2007-10-24 10:58:00,buy,long,147.75,0.10,1
123653,done,600585.XSHG,2007-10-24 10:58:00,sell,long,85.00,0.00,1
123653,done,600276.XSHG,2007-10-24 10:58:00,sell,long,43.01,0.00,1
123653,done,601328.XSHG,2007-10-24 10:58:00,buy,long,16.08,0.10,1
123653,done,600000.XSHG,2007-10-24 10:59:00,sell,long,54.60,0.00,1
123653,done,600585.XSHG,2007-10-24 13:27:00,buy,long,85.48,0.10,1
123653,done,601988.XSHG,2007-10-24 13:27:00,sell,long,6.70,0.00,1
123653,done,600000.XSHG,2007-10-24 13:27:00,buy,long,55.51,0.10,1
123653,done,601398.XSHG,2007-10-24 13:27:00,sell,long,7.95,0.00,1
123653,done,600519.XSHG,2007-10-24 13:27:00,sell,long,191.70,0.00,1
123653,done,601628.XSHG,2007-10-24 13:28:00,buy,long,70.95,0.10,1
123653,done,600104.XSHG,2007-10-24 13:28:00,buy,long,27.32,0.10,1
123653,done,600276.XSHG,2007-10-24 13:29:00,buy,long,43.23,0.10,1
123653,done,600887.XSHG,2007-10-24 14:27:00,sell,long,32.20,0.00,1
123653,done,600585.XSHG,2007-10-24 14:27:00,sell,long,84.10,0.00,1
123653,done,600104.XSHG,2007-10-24 14:27:00,sell,long,27.54,0.00,1
123653,done,600585.XSHG,2007-10-24 14:28:00,buy,long,84.01,0.10,1
