id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600000.XSHG,2006-12-11 09:57:00,buy,long,16.58,0.10,1
123653,done,600016.XSHG,2006-12-11 09:57:00,sell,long,8.33,0.00,1
123653,done,600276.XSHG,2006-12-11 09:57:00,buy,long,24.80,0.10,1
123653,done,600887.XSHG,2006-12-11 09:57:00,buy,long,19.62,0.10,1
123653,done,600585.XSHG,2006-12-11 09:59:00,sell,long,23.68,0.00,1
123653,done,600050.XSHG,2006-12-11 09:59:00,buy,long,3.74,0.10,1
123653,done,600104.XSHG,2006-12-11 09:59:00,buy,long,6.79,0.10,1
123653,done,600000.XSHG,2006-12-11 10:57:00,sell,long,16.50,0.00,1
123653,done,600519.XSHG,2006-12-11 10:57:00,buy,long,70.70,0.10,1
123653,done,600104.XSHG,2006-12-11 10:58:00,sell,long,6.90,0.00,1
123653,done,600028.XSHG,2006-12-11 10:58:00,buy,long,7.70,0.10,1
123653,done,600000.XSHG,2006-12-11 13:27:00,buy,long,16.58,0.10,1
123653,done,600028.XSHG,2006-12-11 13:27:00,sell,long,7.92,0.00,1
123653,done,600519.XSHG,2006-12-11 13:27:00,sell,long,72.30,0.00,1
123653,done,600104.XSHG,2006-12-11 13:27:00,buy,long,6.91,0.10,1
123653,done,600276.XSHG,2006-12-11 13:28:00,sell,long,25.10,0.00,1
123653,done,600585.XSHG,2006-12-11 14:27:00,buy,long,24.40,0.10,1
123653,done,600104.XSHG,2006-12-11 14:27:00,sell,long,7.02,0.00,1
