id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600585.XSHG,2007-04-23 09:57:00,sell,long,38.80,0.00,1
123653,done,600104.XSHG,2007-04-23 09:57:00,sell,long,14.13,0.00,1
123653,done,600050.XSHG,2007-04-23 09:57:00,sell,long,5.60,0.00,1
123653,done,601398.XSHG,2007-04-23 09:57:00,buy,long,5.28,0.10,1
123653,done,600000.XSHG,2007-04-23 09:57:00,sell,long,27.64,0.00,1
123653,done,600030.XSHG,2007-04-23 09:57:00,buy,long,51.93,0.10,1
123653,done,601988.XSHG,2007-04-23 10:57:00,sell,long,5.64,0.00,1
123653,done,600050.XSHG,2007-04-23 10:57:00,buy,long,5.69,0.10,1
123653,done,600585.XSHG,2007-04-23 10:57:00,buy,long,38.73,0.10,1
123653,done,600030.XSHG,2007-04-23 10:58:00,sell,long,52.95,0.00,1
123653,done,600050.XSHG,2007-04-23 13:27:00,sell,long,5.81,0.00,1
123653,done,600000.XSHG,2007-04-23 13:27:00,buy,long,28.29,0.10,1
123653,done,601398.XSHG,2007-04-23 13:27:00,sell,long,5.41,0.00,1
