id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600104.XSHG,2017-06-21 09:57:00,buy,long,29.14,0.10,1
123653,done,600887.XSHG,2017-06-21 09:57:00,buy,long,20.10,0.10,1
123653,done,600030.XSHG,2017-06-21 10:57:00,buy,long,16.81,0.10,1
123653,done,601318.XSHG,2017-06-21 10:58:00,sell,long,49.10,0.00,1
123653,done,601318.XSHG,2017-06-21 13:27:00,buy,long,49.50,0.10,1
123653,done,600104.XSHG,2017-06-21 13:27:00,sell,long,29.25,0.00,1
123653,done,601288.XSHG,2017-06-21 13:27:00,buy,long,3.47,0.10,1
123653,done,600519.XSHG,2017-06-21 13:29:00,sell,long,473.00,0.00,1
123653,done,600104.XSHG,2017-06-21 14:27:00,buy,long,29.78,0.10,1
123653,done,603288.XSHG,2017-06-21 14:27:00,sell,long,40.78,0.00,1
