id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,601766.XSHG,2017-11-07 09:57:00,buy,long,11.26,0.10,1
123653,done,601318.XSHG,2017-11-07 09:57:00,buy,long,65.88,0.10,1
123653,done,600028.XSHG,2017-11-07 09:57:00,sell,long,6.35,0.00,1
123653,done,600276.XSHG,2017-11-07 09:57:00,sell,long,74.48,0.00,1
123653,done,600050.XSHG,2017-11-07 09:57:00,buy,long,7.82,0.10,1
123653,done,600887.XSHG,2017-11-07 10:57:00,sell,long,30.54,0.00,1
123653,done,600104.XSHG,2017-11-07 10:57:00,sell,long,31.63,0.00,1
123653,done,600028.XSHG,2017-11-07 10:58:00,buy,long,6.33,0.10,1
123653,done,600028.XSHG,2017-11-07 13:28:00,sell,long,6.27,0.00,1
123653,done,601628.XSHG,2017-11-07 13:29:00,sell,long,32.69,0.00,1
123653,done,601766.XSHG,2017-11-07 14:27:00,sell,long,11.38,0.00,1
123653,done,600585.XSHG,2017-11-07 14:27:00,sell,long,25.23,0.00,1
