id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,600000.XSHG,2007-06-07 09:57:00,sell,long,33.50,0.00,1
123653,done,600887.XSHG,2007-06-07 09:57:00,buy,long,32.55,0.10,1
123653,done,600585.XSHG,2007-06-07 09:57:00,sell,long,51.10,0.00,1
123653,done,600104.XSHG,2007-06-07 09:57:00,buy,long,14.55,0.10,1
123653,done,600000.XSHG,2007-06-07 09:58:00,buy,long,33.52,0.10,1
123653,done,600585.XSHG,2007-06-07 09:59:00,buy,long,51.00,0.10,1
123653,done,600000.XSHG,2007-06-07 10:57:00,sell,long,33.48,0.00,1
123653,done,600585.XSHG,2007-06-07 10:57:00,sell,long,49.99,0.00,1
123653,done,600276.XSHG,2007-06-07 10:58:00,sell,long,40.55,0.00,1
123653,done,600104.XSHG,2007-06-07 10:58:00,sell,long,14.51,0.00,1
123653,done,600104.XSHG,2007-06-07 13:27:00,buy,long,14.82,0.10,1
123653,done,601628.XSHG,2007-06-07 13:27:00,sell,long,35.98,0.00,1
123653,done,600028.XSHG,2007-06-07 13:27:00,buy,long,14.83,0.10,1
123653,done,600887.XSHG,2007-06-07 14:27:00,sell,long,32.29,0.00,1
123653,done,600585.XSHG,2007-06-07 14:27:00,buy,long,51.20,0.10,1
