id,status,symbol,time,type,trend,price,balance_rate,try_count
123653,done,601328.XSHG,2009-07-16 09:57:00,buy,long,9.88,0.10,1
123653,done,600000.XSHG,2009-07-16 09:58:00,buy,long,24.39,0.10,1
123653,done,600028.XSHG,2009-07-16 10:57:00,sell,long,12.02,0.00,1
123653,done,601166.XSHG,2009-07-16 10:57:00,sell,long,38.49,0.00,1
123653,done,601766.XSHG,2009-07-16 10:58:00,sell,long,5.52,0.00,1
123653,done,600016.XSHG,2009-07-16 10:58:00,buy,long,7.96,0.10,1
123653,done,601939.XSHG,2009-07-16 13:27:00,buy,long,6.21,0.10,1
123653,done,600050.XSHG,2009-07-16 13:28:00,sell,long,7.19,0.00,1
123653,done,601766.XSHG,2009-07-16 13:29:00,buy,long,5.60,0.10,1
123653,done,600016.XSHG,2009-07-16 13:29:00,sell,long,8.17,0.00,1
123653,done,600000.XSHG,2009-07-16 14:27:00,sell,long,25.11,0.00,1
123653,done,601998.XSHG,2009-07-16 14:27:00,sell,long,6.34,0.00,1
123653,done,600887.XSHG,2009-07-16 14:28:00,buy,long,16.54,0.10,1
123653,done,600104.XSHG,2009-07-16 14:28:00,buy,long,19.20,0.10,1
